Timestamp; P1 ; PowerPriority1; msgPerPriority1; Real reads (remaining)1; Real receibed1; P2 ; PowerPriority2; msgPerPriority2; Real reads (remaining)2; Real receibed2; P3 ; PowerPriority3; msgPerPriority3; Real reads (remaining)3; Real receibed3; P4 ; PowerPriority4; msgPerPriority4; Real reads (remaining)4; Real receibed4;  Expired; Request; Read; Remaining final
490810;1;1;533;533;23;2;0.5;267;777;40;3;0.25;133;870;45;4;0.125;67;892;208;NaN
491824;1;1;533;533;8;2;0.5;267;792;24;3;0.25;133;901;33;4;0.125;67;935;147;NaN
492835;1;1;533;533;12;2;0.5;267;788;19;3;0.25;133;902;25;4;0.125;67;944;122;NaN
493848;1;1;533;533;47;2;0.5;267;753;59;3;0.25;133;827;128;4;0.125;67;766;500;NaN
494861;1;1;533;533;2;2;0.5;267;798;16;3;0.25;133;915;11;4;0.125;67;971;52;NaN
495867;1;1;533;533;6;2;0.5;267;794;8;3;0.25;133;919;14;4;0.125;67;972;61;NaN
496880;1;1;533;533;10;2;0.5;267;790;24;3;0.25;133;899;27;4;0.125;67;939;143;NaN
497894;1;1;533;533;4;2;0.5;267;796;14;3;0.25;133;915;27;4;0.125;67;955;76;NaN
498908;1;1;533;533;27;2;0.5;267;773;49;3;0.25;133;857;95;4;0.125;67;829;346;NaN
499918;1;1;533;533;20;2;0.5;267;780;32;3;0.25;133;881;71;4;0.125;67;877;311;NaN
500919;1;1;533;533;7;2;0.5;267;793;16;3;0.25;133;910;26;4;0.125;67;951;134;NaN
501934;1;1;533;533;17;2;0.5;267;783;36;3;0.25;133;880;46;4;0.125;67;901;321;NaN
502941;1;1;533;533;3;2;0.5;267;797;10;3;0.25;133;920;18;4;0.125;67;969;98;NaN
503958;1;1;533;533;8;2;0.5;267;792;19;3;0.25;133;906;39;4;0.125;67;934;159;NaN
504964;1;1;533;533;8;2;0.5;267;792;20;3;0.25;133;905;16;4;0.125;67;956;68;NaN
505965;1;1;533;533;14;2;0.5;267;786;37;3;0.25;133;882;35;4;0.125;67;914;232;NaN
506980;1;1;533;533;15;2;0.5;267;785;29;3;0.25;133;889;45;4;0.125;67;911;188;NaN
507983;1;1;533;533;16;2;0.5;267;784;24;3;0.25;133;893;39;4;0.125;67;921;177;NaN
508997;1;1;533;533;4;2;0.5;267;796;6;3;0.25;133;923;12;4;0.125;67;978;49;NaN
510006;1;1;533;533;10;2;0.5;267;790;18;3;0.25;133;905;36;4;0.125;67;936;145;NaN
511008;1;1;533;533;6;2;0.5;267;794;10;3;0.25;133;917;14;4;0.125;67;970;63;NaN
512026;1;1;533;533;3;2;0.5;267;797;14;3;0.25;133;916;21;4;0.125;67;962;100;NaN
513039;1;1;533;533;3;2;0.5;267;797;7;3;0.25;133;923;2;4;0.125;67;988;49;NaN
514048;1;1;533;533;3;2;0.5;267;797;6;3;0.25;133;924;16;4;0.125;67;975;53;NaN
515060;1;1;533;533;9;2;0.5;267;791;16;3;0.25;133;908;50;4;0.125;67;925;253;NaN
516073;1;1;533;533;16;2;0.5;267;784;39;3;0.25;133;878;55;4;0.125;67;890;322;NaN
517069;1;1;533;533;19;2;0.5;267;781;34;3;0.25;133;880;0;4;0.125;67;947;0;NaN
518085;1;1;533;533;11;2;0.5;267;789;16;3;0.25;133;906;23;4;0.125;67;950;97;NaN
519094;1;1;533;533;7;2;0.5;267;793;20;3;0.25;133;906;35;4;0.125;67;938;200;NaN
520110;1;1;533;533;18;2;0.5;267;782;26;3;0.25;133;889;43;4;0.125;67;913;202;NaN
521124;1;1;533;533;9;2;0.5;267;791;14;3;0.25;133;910;22;4;0.125;67;955;114;NaN
522136;1;1;533;533;6;2;0.5;267;794;10;3;0.25;133;917;18;4;0.125;67;966;63;NaN
523149;1;1;533;533;22;2;0.5;267;778;52;3;0.25;133;859;59;4;0.125;67;867;358;NaN
524152;1;1;533;533;11;2;0.5;267;789;23;3;0.25;133;899;40;4;0.125;67;926;159;NaN
525152;1;1;533;533;12;2;0.5;267;788;15;3;0.25;133;906;31;4;0.125;67;942;119;NaN
526164;1;1;533;533;9;2;0.5;267;791;18;3;0.25;133;906;27;4;0.125;67;946;117;NaN
527176;1;1;533;533;15;2;0.5;267;785;17;3;0.25;133;901;36;4;0.125;67;932;144;NaN
528190;1;1;533;533;9;2;0.5;267;791;28;3;0.25;133;896;27;4;0.125;67;936;125;NaN
529199;1;1;533;533;5;2;0.5;267;795;9;3;0.25;133;919;4;4;0.125;67;982;43;NaN
530211;1;1;533;533;18;2;0.5;267;782;30;3;0.25;133;885;48;4;0.125;67;904;197;NaN
531225;1;1;533;533;9;2;0.5;267;791;39;3;0.25;133;885;69;4;0.125;67;883;277;NaN
532237;1;1;533;533;19;2;0.5;267;781;30;3;0.25;133;884;40;4;0.125;67;911;186;NaN
533252;1;1;533;533;20;2;0.5;267;780;39;3;0.25;133;874;65;4;0.125;67;876;294;NaN
534258;1;1;533;533;16;2;0.5;267;784;31;3;0.25;133;886;50;4;0.125;67;903;244;NaN
535263;1;1;533;533;31;2;0.5;267;769;59;3;0.25;133;843;95;4;0.125;67;815;455;NaN
536265;1;1;533;533;90;2;0.5;267;710;148;3;0.25;133;695;300;4;0.125;67;462;462;0;0;0;0
537268;1;1;533;533;56;2;0.5;267;744;93;3;0.25;133;784;170;4;0.125;67;681;681;0;0;0;0
538276;1;1;533;533;62;2;0.5;267;738;103;3;0.25;133;768;210;4;0.125;67;625;625;0;0;0;0
539281;1;1;533;533;17;2;0.5;267;783;28;3;0.25;133;888;64;4;0.125;67;891;891;0;0;0;0
540291;1;1;533;533;24;2;0.5;267;776;41;3;0.25;133;868;86;4;0.125;67;849;753;NaN
541296;1;1;533;533;62;2;0.5;267;738;142;3;0.25;133;729;211;4;0.125;67;585;585;0;0;0;0
542300;1;1;533;533;44;2;0.5;267;756;86;3;0.25;133;803;137;4;0.125;67;733;733;0;0;0;0
543305;1;1;533;533;48;2;0.5;267;752;88;3;0.25;133;797;146;4;0.125;67;718;718;0;0;0;0
544318;1;1;533;533;87;2;0.5;267;713;198;3;0.25;133;648;302;4;0.125;67;413;413;0;0;0;0
545331;1;1;533;533;71;2;0.5;267;729;164;3;0.25;133;698;205;4;0.125;67;560;560;0;0;0;0
546344;1;1;533;533;50;2;0.5;267;750;117;3;0.25;133;766;179;4;0.125;67;654;654;0;0;0;0
547359;1;1;533;533;24;2;0.5;267;776;39;3;0.25;133;870;50;4;0.125;67;887;887;0;0;0;0
548371;1;1;533;533;77;2;0.5;267;723;188;3;0.25;133;668;272;4;0.125;67;463;463;0;0;0;0
549384;1;1;533;533;84;2;0.5;267;716;134;3;0.25;133;715;201;4;0.125;67;581;581;0;0;0;0
550402;1;1;533;533;47;2;0.5;267;753;66;3;0.25;133;820;105;4;0.125;67;782;782;0;0;0;0
551399;1;1;533;533;60;2;0.5;267;740;107;3;0.25;133;766;165;4;0.125;67;668;668;0;0;0;0
552411;1;1;533;533;29;2;0.5;267;771;68;3;0.25;133;836;92;4;0.125;67;811;811;0;0;0;0
553421;1;1;533;533;66;2;0.5;267;734;159;3;0.25;133;708;235;4;0.125;67;540;540;0;0;0;0
554432;1;1;533;533;43;2;0.5;267;757;77;3;0.25;133;813;138;4;0.125;67;742;742;0;0;0;0
555442;1;1;533;533;51;2;0.5;267;749;97;3;0.25;133;785;149;4;0.125;67;703;703;0;0;0;0
556459;1;1;533;533;35;2;0.5;267;765;67;3;0.25;133;831;106;4;0.125;67;792;792;0;0;0;0
557474;1;1;533;533;63;2;0.5;267;737;131;3;0.25;133;739;227;4;0.125;67;579;579;0;0;0;0
558485;1;1;533;533;48;2;0.5;267;752;108;3;0.25;133;777;162;4;0.125;67;682;682;0;0;0;0
559496;1;1;533;533;27;2;0.5;267;773;46;3;0.25;133;860;73;4;0.125;67;854;854;0;0;0;0
560510;1;1;533;533;71;2;0.5;267;729;164;3;0.25;133;698;215;4;0.125;67;550;550;0;0;0;0
561522;1;1;533;533;18;2;0.5;267;782;41;3;0.25;133;874;60;4;0.125;67;881;881;0;0;0;0
562536;1;1;533;533;21;2;0.5;267;779;61;3;0.25;133;851;62;4;0.125;67;856;856;0;0;0;0
563547;1;1;533;533;64;2;0.5;267;736;138;3;0.25;133;731;206;4;0.125;67;592;592;0;0;0;0
564558;1;1;533;533;62;2;0.5;267;738;130;3;0.25;133;741;207;4;0.125;67;601;601;0;0;0;0
565569;1;1;533;533;58;2;0.5;267;742;96;3;0.25;133;779;157;4;0.125;67;689;689;0;0;0;0
566569;1;1;533;533;77;2;0.5;267;723;124;3;0.25;133;732;209;4;0.125;67;590;590;0;0;0;0
567578;1;1;533;533;48;2;0.5;267;752;119;3;0.25;133;766;161;4;0.125;67;672;672;0;0;0;0
568586;1;1;533;533;41;2;0.5;267;759;93;3;0.25;133;799;172;4;0.125;67;694;694;0;0;0;0
569596;1;1;533;533;51;2;0.5;267;749;100;3;0.25;133;782;156;4;0.125;67;693;693;0;0;0;0
570609;1;1;533;533;82;2;0.5;267;718;183;3;0.25;133;668;222;4;0.125;67;513;513;0;0;0;0
571620;1;1;533;533;79;2;0.5;267;721;157;3;0.25;133;697;220;4;0.125;67;544;544;0;0;0;0
572633;1;1;533;533;56;2;0.5;267;744;115;3;0.25;133;762;187;4;0.125;67;642;642;0;0;0;0
573646;1;1;533;533;102;2;0.5;267;698;182;3;0.25;133;649;307;4;0.125;67;409;409;0;0;0;0
574656;1;1;533;533;90;2;0.5;267;710;193;3;0.25;133;650;301;4;0.125;67;416;416;0;0;0;0
575662;1;1;533;533;96;2;0.5;267;704;172;3;0.25;133;665;318;4;0.125;67;414;414;0;0;0;0
576681;1;1;533;533;92;2;0.5;267;708;207;3;0.25;133;634;295;4;0.125;67;406;406;0;0;0;0
577691;1;1;533;533;89;2;0.5;267;711;157;3;0.25;133;687;250;4;0.125;67;504;504;0;0;0;0
578698;1;1;533;533;66;2;0.5;267;734;139;3;0.25;133;728;194;4;0.125;67;601;601;0;0;0;0
579712;1;1;533;533;106;2;0.5;267;694;181;3;0.25;133;646;303;4;0.125;67;410;410;0;0;0;0
580724;1;1;533;533;46;2;0.5;267;754;92;3;0.25;133;795;112;4;0.125;67;750;750;0;0;0;0
581729;1;1;533;533;101;2;0.5;267;699;170;3;0.25;133;662;243;4;0.125;67;486;486;0;0;0;0
582731;1;1;533;533;91;2;0.5;267;709;187;3;0.25;133;655;295;4;0.125;67;427;427;0;0;0;0
583744;1;1;533;533;45;2;0.5;267;755;185;3;0.25;133;703;294;4;0.125;67;476;476;0;0;0;0
584750;1;1;533;533;111;2;0.5;267;689;132;3;0.25;133;690;230;4;0.125;67;527;527;0;0;0;0
585748;1;1;533;533;46;2;0.5;267;754;45;3;0.25;133;842;68;4;0.125;67;841;841;0;0;0;0
586762;1;1;533;533;91;2;0.5;267;709;187;3;0.25;133;655;370;4;0.125;67;352;352;0;0;0;0
587778;1;1;533;533;31;2;0.5;267;769;71;3;0.25;133;831;107;4;0.125;67;791;791;0;0;0;0
588788;1;1;533;533;73;2;0.5;267;727;142;3;0.25;133;718;144;4;0.125;67;641;641;0;0;0;0
589798;1;1;533;533;71;2;0.5;267;729;145;3;0.25;133;717;319;4;0.125;67;465;465;0;0;0;0
590799;1;1;533;533;44;2;0.5;267;756;109;3;0.25;133;780;36;4;0.125;67;811;811;0;0;0;0
591811;1;1;533;533;84;2;0.5;267;716;170;3;0.25;133;679;221;4;0.125;67;525;525;0;0;0;0
592825;1;1;533;533;65;2;0.5;267;735;123;3;0.25;133;745;198;4;0.125;67;614;614;0;0;0;0
593828;1;1;533;533;86;2;0.5;267;714;145;3;0.25;133;702;233;4;0.125;67;536;536;0;0;0;0
594842;1;1;533;533;106;2;0.5;267;694;184;3;0.25;133;643;311;4;0.125;67;399;399;0;0;0;0
595853;1;1;533;533;63;2;0.5;267;737;148;3;0.25;133;722;230;4;0.125;67;559;559;0;0;0;0
596866;1;1;533;533;36;2;0.5;267;764;44;3;0.25;133;853;81;4;0.125;67;839;839;0;0;0;0
597876;1;1;533;533;74;2;0.5;267;726;118;3;0.25;133;741;176;4;0.125;67;632;632;0;0;0;0
598893;1;1;533;533;40;2;0.5;267;760;78;3;0.25;133;815;103;4;0.125;67;779;779;0;0;0;0
599907;1;1;533;533;56;2;0.5;267;744;149;3;0.25;133;728;170;4;0.125;67;625;625;0;0;0;0
600917;1;1;533;533;49;2;0.5;267;751;77;3;0.25;133;807;114;4;0.125;67;760;760;0;0;0;0
601931;1;1;533;533;83;2;0.5;267;717;180;3;0.25;133;670;266;4;0.125;67;471;471;0;0;0;0
602946;1;1;533;533;98;2;0.5;267;702;179;3;0.25;133;656;256;4;0.125;67;467;467;0;0;0;0
603955;1;1;533;533;35;2;0.5;267;765;88;3;0.25;133;810;92;4;0.125;67;785;785;0;0;0;0
604967;1;1;533;533;21;2;0.5;267;779;52;3;0.25;133;860;80;4;0.125;67;847;847;0;0;0;0
605979;1;1;533;533;50;2;0.5;267;750;88;3;0.25;133;795;111;4;0.125;67;751;751;0;0;0;0
606981;1;1;533;533;108;2;0.5;267;692;185;3;0.25;133;640;308;4;0.125;67;399;399;0;0;0;0
607994;1;1;533;533;98;2;0.5;267;702;185;3;0.25;133;650;303;4;0.125;67;414;414;0;0;0;0
608993;1;1;533;533;78;2;0.5;267;722;176;3;0.25;133;679;305;4;0.125;67;441;441;0;0;0;0
609998;1;1;533;533;47;2;0.5;267;753;98;3;0.25;133;788;157;4;0.125;67;698;698;0;0;0;0
611015;1;1;533;533;86;2;0.5;267;714;162;3;0.25;133;685;231;4;0.125;67;521;521;0;0;0;0
612024;1;1;533;533;74;2;0.5;267;726;157;3;0.25;133;702;208;4;0.125;67;561;561;0;0;0;0
613034;1;1;533;533;65;2;0.5;267;735;111;3;0.25;133;757;191;4;0.125;67;633;633;0;0;0;0
614035;1;1;533;533;60;2;0.5;267;740;133;3;0.25;133;740;182;4;0.125;67;625;625;0;0;0;0
615048;1;1;533;533;53;2;0.5;267;747;139;3;0.25;133;741;189;4;0.125;67;619;619;0;0;0;0
616060;1;1;533;533;47;2;0.5;267;753;104;3;0.25;133;782;150;4;0.125;67;699;699;0;0;0;0
617064;1;1;533;533;63;2;0.5;267;737;118;3;0.25;133;752;186;4;0.125;67;633;633;0;0;0;0
618080;1;1;533;533;93;2;0.5;267;707;185;3;0.25;133;655;269;4;0.125;67;453;453;0;0;0;0
619088;1;1;533;533;21;2;0.5;267;779;67;3;0.25;133;845;76;4;0.125;67;836;836;0;0;0;0
620092;1;1;533;533;67;2;0.5;267;733;158;3;0.25;133;708;202;4;0.125;67;573;573;0;0;0;0
621096;1;1;533;533;20;2;0.5;267;780;41;3;0.25;133;872;68;4;0.125;67;871;871;0;0;0;0
622106;1;1;533;533;73;2;0.5;267;727;152;3;0.25;133;708;218;4;0.125;67;557;557;0;0;0;0
623117;1;1;533;533;96;2;0.5;267;704;177;3;0.25;133;660;253;4;0.125;67;474;474;0;0;0;0
624132;1;1;533;533;37;2;0.5;267;763;70;3;0.25;133;826;124;4;0.125;67;769;769;0;0;0;0
625134;1;1;533;533;31;2;0.5;267;769;66;3;0.25;133;836;79;4;0.125;67;824;824;0;0;0;0
626139;1;1;533;533;78;2;0.5;267;722;181;3;0.25;133;674;230;4;0.125;67;511;511;0;0;0;0
627148;1;1;533;533;72;2;0.5;267;728;130;3;0.25;133;731;223;4;0.125;67;575;575;0;0;0;0
628163;1;1;533;533;76;2;0.5;267;724;173;3;0.25;133;684;246;4;0.125;67;505;505;0;0;0;0
629167;1;1;533;533;62;2;0.5;267;738;136;3;0.25;133;735;194;4;0.125;67;608;608;0;0;0;0
630182;1;1;533;533;36;2;0.5;267;764;66;3;0.25;133;831;94;4;0.125;67;804;804;0;0;0;0
631195;1;1;533;533;54;2;0.5;267;746;101;3;0.25;133;778;143;4;0.125;67;702;702;0;0;0;0
632198;1;1;533;533;47;2;0.5;267;753;163;3;0.25;133;723;252;4;0.125;67;538;538;0;0;0;0
633211;1;1;533;533;61;2;0.5;267;739;35;3;0.25;133;837;50;4;0.125;67;854;854;0;0;0;0
634221;1;1;533;533;42;2;0.5;267;758;72;3;0.25;133;819;97;4;0.125;67;789;789;0;0;0;0
635231;1;1;533;533;34;2;0.5;267;766;92;3;0.25;133;807;252;4;0.125;67;622;622;0;0;0;0
636236;1;1;533;533;98;2;0.5;267;702;195;3;0.25;133;640;150;4;0.125;67;557;557;0;0;0;0
637247;1;1;533;533;78;2;0.5;267;722;121;3;0.25;133;734;209;4;0.125;67;592;592;0;0;0;0
638260;1;1;533;533;47;2;0.5;267;753;79;3;0.25;133;807;112;4;0.125;67;762;762;0;0;0;0
639261;1;1;533;533;16;2;0.5;267;784;44;3;0.25;133;873;70;4;0.125;67;870;870;0;0;0;0
640276;1;1;533;533;20;2;0.5;267;780;51;3;0.25;133;862;91;4;0.125;67;838;838;0;0;0;0
641282;1;1;533;533;67;2;0.5;267;733;136;3;0.25;133;730;217;4;0.125;67;580;580;0;0;0;0
642297;1;1;533;533;66;2;0.5;267;734;142;3;0.25;133;725;205;4;0.125;67;587;587;0;0;0;0
643308;1;1;533;533;99;2;0.5;267;701;179;3;0.25;133;655;274;4;0.125;67;448;448;0;0;0;0
644310;1;1;533;533;70;2;0.5;267;730;147;3;0.25;133;716;224;4;0.125;67;559;559;0;0;0;0
645314;1;1;533;533;61;2;0.5;267;739;154;3;0.25;133;718;225;4;0.125;67;560;560;0;0;0;0
646324;1;1;533;533;76;2;0.5;267;724;145;3;0.25;133;712;238;4;0.125;67;541;541;0;0;0;0
647340;1;1;533;533;69;2;0.5;267;731;145;3;0.25;133;719;218;4;0.125;67;568;568;0;0;0;0
648346;1;1;533;533;58;2;0.5;267;742;141;3;0.25;133;734;204;4;0.125;67;597;597;0;0;0;0
649349;1;1;533;533;72;2;0.5;267;728;164;3;0.25;133;697;258;4;0.125;67;506;506;0;0;0;0
650365;1;1;533;533;33;2;0.5;267;767;53;3;0.25;133;847;80;4;0.125;67;834;834;0;0;0;0
651381;1;1;533;533;43;2;0.5;267;757;108;3;0.25;133;782;145;4;0.125;67;704;704;0;0;0;0
652392;1;1;533;533;98;2;0.5;267;702;186;3;0.25;133;649;293;4;0.125;67;423;423;0;0;0;0
653398;1;1;533;533;95;2;0.5;267;705;172;3;0.25;133;666;298;4;0.125;67;435;435;0;0;0;0
654401;1;1;533;533;52;2;0.5;267;748;76;3;0.25;133;805;139;4;0.125;67;733;733;0;0;0;0
655402;1;1;533;533;89;2;0.5;267;711;154;3;0.25;133;690;239;4;0.125;67;518;518;0;0;0;0
656416;1;1;533;533;64;2;0.5;267;736;134;3;0.25;133;735;201;4;0.125;67;601;601;0;0;0;0
657422;1;1;533;533;52;2;0.5;267;748;98;3;0.25;133;783;146;4;0.125;67;704;704;0;0;0;0
658440;1;1;533;533;24;2;0.5;267;776;62;3;0.25;133;847;98;4;0.125;67;816;816;0;0;0;0
659436;1;1;533;533;33;2;0.5;267;767;44;3;0.25;133;856;82;4;0.125;67;841;841;0;0;0;0
660439;1;1;533;533;101;2;0.5;267;699;202;3;0.25;133;630;303;4;0.125;67;394;394;0;0;0;0
661453;1;1;533;533;46;2;0.5;267;754;86;3;0.25;133;801;112;4;0.125;67;756;756;0;0;0;0
662449;1;1;533;533;84;2;0.5;267;716;163;3;0.25;133;686;253;4;0.125;67;500;500;0;0;0;0
663461;1;1;533;533;82;2;0.5;267;718;120;3;0.25;133;731;208;4;0.125;67;590;590;0;0;0;0
664475;1;1;533;533;68;2;0.5;267;732;115;3;0.25;133;750;188;4;0.125;67;629;629;0;0;0;0
665477;1;1;533;533;76;2;0.5;267;724;151;3;0.25;133;706;264;4;0.125;67;509;509;0;0;0;0
666479;1;1;533;533;17;2;0.5;267;783;39;3;0.25;133;877;67;4;0.125;67;877;877;0;0;0;0
667484;1;1;533;533;51;2;0.5;267;749;61;3;0.25;133;821;107;4;0.125;67;781;781;0;0;0;0
668484;1;1;533;533;45;2;0.5;267;755;76;3;0.25;133;812;121;4;0.125;67;758;758;0;0;0;0
669500;1;1;533;533;43;2;0.5;267;757;88;3;0.25;133;802;136;4;0.125;67;733;733;0;0;0;0
670510;1;1;533;533;85;2;0.5;267;715;174;3;0.25;133;674;263;4;0.125;67;478;478;0;0;0;0
671530;1;1;533;533;51;2;0.5;267;749;124;3;0.25;133;758;161;4;0.125;67;664;664;0;0;0;0
672537;1;1;533;533;66;2;0.5;267;734;141;3;0.25;133;726;215;4;0.125;67;578;578;0;0;0;0
673549;1;1;533;533;31;2;0.5;267;769;39;3;0.25;133;863;70;4;0.125;67;860;860;0;0;0;0
674562;1;1;533;533;91;2;0.5;267;709;199;3;0.25;133;643;278;4;0.125;67;432;432;0;0;0;0
675572;1;1;533;533;52;2;0.5;267;748;135;3;0.25;133;746;143;4;0.125;67;670;670;0;0;0;0
676573;1;1;533;533;34;2;0.5;267;766;96;3;0.25;133;803;126;4;0.125;67;744;744;0;0;0;0
677583;1;1;533;533;20;2;0.5;267;780;44;3;0.25;133;869;59;4;0.125;67;877;877;0;0;0;0
678594;1;1;533;533;93;2;0.5;267;707;174;3;0.25;133;666;276;4;0.125;67;457;457;0;0;0;0
679609;1;1;533;533;69;2;0.5;267;731;137;3;0.25;133;727;238;4;0.125;67;556;556;0;0;0;0
680623;1;1;533;533;86;2;0.5;267;714;180;3;0.25;133;667;261;4;0.125;67;473;473;0;0;0;0
681637;1;1;533;533;48;2;0.5;267;752;83;3;0.25;133;802;138;4;0.125;67;731;731;0;0;0;0
682644;1;1;533;533;29;2;0.5;267;771;54;3;0.25;133;850;98;4;0.125;67;819;819;0;0;0;0
683646;1;1;533;533;52;2;0.5;267;748;109;3;0.25;133;772;151;4;0.125;67;688;688;0;0;0;0
684652;1;1;533;533;60;2;0.5;267;740;99;3;0.25;133;774;133;4;0.125;67;708;708;0;0;0;0
685662;1;1;533;533;50;2;0.5;267;750;97;3;0.25;133;786;167;4;0.125;67;686;686;0;0;0;0
686676;1;1;533;533;60;2;0.5;267;740;98;3;0.25;133;775;177;4;0.125;67;665;665;0;0;0;0
687684;1;1;533;533;66;2;0.5;267;734;138;3;0.25;133;729;192;4;0.125;67;604;604;0;0;0;0
688684;1;1;533;533;46;2;0.5;267;754;101;3;0.25;133;786;137;4;0.125;67;716;716;0;0;0;0
689692;1;1;533;533;100;2;0.5;267;700;191;3;0.25;133;642;294;4;0.125;67;415;415;0;0;0;0
690706;1;1;533;533;66;2;0.5;267;734;134;3;0.25;133;733;198;4;0.125;67;602;602;0;0;0;0
691718;1;1;533;533;66;2;0.5;267;734;103;3;0.25;133;764;147;4;0.125;67;684;684;0;0;0;0
692729;1;1;533;533;110;2;0.5;267;690;200;3;0.25;133;623;300;4;0.125;67;390;390;0;0;0;0
693746;1;1;533;533;48;2;0.5;267;752;100;3;0.25;133;785;163;4;0.125;67;689;689;0;0;0;0
694761;1;1;533;533;57;2;0.5;267;743;122;3;0.25;133;754;185;4;0.125;67;636;636;0;0;0;0
695771;1;1;533;533;28;2;0.5;267;772;95;3;0.25;133;810;133;4;0.125;67;744;744;0;0;0;0
696784;1;1;533;533;55;2;0.5;267;745;93;3;0.25;133;785;141;4;0.125;67;711;711;0;0;0;0
697800;1;1;533;533;109;2;0.5;267;691;192;3;0.25;133;632;289;4;0.125;67;410;410;0;0;0;0
698818;1;1;533;533;49;2;0.5;267;751;94;3;0.25;133;790;135;4;0.125;67;722;722;0;0;0;0
699827;1;1;533;533;21;2;0.5;267;779;35;3;0.25;133;877;52;4;0.125;67;892;892;0;0;0;0
700826;1;1;533;533;79;2;0.5;267;721;158;3;0.25;133;696;260;4;0.125;67;503;503;0;0;0;0
701834;1;1;533;533;92;2;0.5;267;708;212;3;0.25;133;629;285;4;0.125;67;411;411;0;0;0;0
702848;1;1;533;533;74;2;0.5;267;726;155;3;0.25;133;704;236;4;0.125;67;535;535;0;0;0;0
703861;1;1;533;533;50;2;0.5;267;750;195;3;0.25;133;688;292;4;0.125;67;463;463;0;0;0;0
704870;1;1;533;533;99;2;0.5;267;701;95;3;0.25;133;739;156;4;0.125;67;650;650;0;0;0;0
705873;1;1;533;533;118;2;0.5;267;682;187;3;0.25;133;628;450;4;0.125;67;245;245;0;0;0;0
706887;1;1;533;533;40;2;0.5;267;760;176;3;0.25;133;717;150;4;0.125;67;634;634;0;0;0;0
707895;1;1;533;533;104;2;0.5;267;696;98;3;0.25;133;731;207;4;0.125;67;591;591;0;0;0;0
708895;1;1;533;533;24;2;0.5;267;776;49;3;0.25;133;860;0;4;0.125;67;927;927;0;0;0;0
709910;1;1;533;533;95;2;0.5;267;705;178;3;0.25;133;660;306;4;0.125;67;421;421;0;0;0;0
710909;1;1;533;533;56;2;0.5;267;744;117;3;0.25;133;760;188;4;0.125;67;639;639;0;0;0;0
711919;1;1;533;533;50;2;0.5;267;750;76;3;0.25;133;807;129;4;0.125;67;745;745;0;0;0;0
712918;1;1;533;533;14;2;0.5;267;786;39;3;0.25;133;880;59;4;0.125;67;888;888;0;0;0;0
713933;1;1;533;533;69;2;0.5;267;731;160;3;0.25;133;704;196;4;0.125;67;575;575;0;0;0;0
714952;1;1;533;533;29;2;0.5;267;771;54;3;0.25;133;850;71;4;0.125;67;846;846;0;0;0;0
715965;1;1;533;533;52;2;0.5;267;748;93;3;0.25;133;788;143;4;0.125;67;712;712;0;0;0;0
716975;1;1;533;533;71;2;0.5;267;729;146;3;0.25;133;716;219;4;0.125;67;564;564;0;0;0;0
717990;1;1;533;533;35;2;0.5;267;765;71;3;0.25;133;827;92;4;0.125;67;802;802;0;0;0;0
718990;1;1;533;533;49;2;0.5;267;751;105;3;0.25;133;779;135;4;0.125;67;711;711;0;0;0;0
719997;1;1;533;533;86;2;0.5;267;714;161;3;0.25;133;686;242;4;0.125;67;511;511;0;0;0;0
721012;1;1;533;533;49;2;0.5;267;751;128;3;0.25;133;756;174;4;0.125;67;649;649;0;0;0;0
722025;1;1;533;533;41;2;0.5;267;759;66;3;0.25;133;826;96;4;0.125;67;797;797;0;0;0;0
723028;1;1;533;533;108;2;0.5;267;692;184;3;0.25;133;641;262;4;0.125;67;446;446;0;0;0;0
724035;1;1;533;533;36;2;0.5;267;764;85;3;0.25;133;812;141;4;0.125;67;738;738;0;0;0;0
725040;1;1;533;533;54;2;0.5;267;746;97;3;0.25;133;782;147;4;0.125;67;702;702;0;0;0;0
726050;1;1;533;533;71;2;0.5;267;729;167;3;0.25;133;695;196;4;0.125;67;566;566;0;0;0;0
727064;1;1;533;533;65;2;0.5;267;735;105;3;0.25;133;763;159;4;0.125;67;671;671;0;0;0;0
728075;1;1;533;533;93;2;0.5;267;707;205;3;0.25;133;635;331;4;0.125;67;371;371;0;0;0;0
729087;1;1;533;533;92;2;0.5;267;708;183;3;0.25;133;658;291;4;0.125;67;434;434;0;0;0;0
730100;1;1;533;533;81;2;0.5;267;719;177;3;0.25;133;675;260;4;0.125;67;482;482;0;0;0;0
731117;1;1;533;533;68;2;0.5;267;732;144;3;0.25;133;721;220;4;0.125;67;568;568;0;0;0;0
732126;1;1;533;533;79;2;0.5;267;721;162;3;0.25;133;692;238;4;0.125;67;521;521;0;0;0;0
733136;1;1;533;533;75;2;0.5;267;725;153;3;0.25;133;705;200;4;0.125;67;572;572;0;0;0;0
734144;1;1;533;533;82;2;0.5;267;718;156;3;0.25;133;695;262;4;0.125;67;500;500;0;0;0;0
735155;1;1;533;533;37;2;0.5;267;763;64;3;0.25;133;832;107;4;0.125;67;792;792;0;0;0;0
736165;1;1;533;533;76;2;0.5;267;724;130;3;0.25;133;727;228;4;0.125;67;566;566;0;0;0;0
737178;1;1;533;533;51;2;0.5;267;749;112;3;0.25;133;770;129;4;0.125;67;708;708;0;0;0;0
