Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
96919;707;124;3;38;83;0;1315;0
96921;636;636;4;38;83;0;679;0
97024;427;38;1;0;83;0;679;0
97026;602;83;2;0;0;0;679;0
97029;626;125;3;40;80;0;1234;0
97031;554;554;4;40;80;0;680;0
97131;427;40;1;0;80;0;680;0
97134;600;80;2;0;0;0;680;0
97138;627;103;3;34;81;0;1262;0
97140;577;577;4;34;81;0;685;0
97242;427;34;1;0;81;0;685;0
97248;606;148;2;52;0;116;1250;0
97251;502;502;4;52;0;0;748;0
97250;565;116;3;52;0;0;1250;0
97351;427;52;1;0;0;0;748;0
97352;588;0;2;0;0;0;748;0
97356;695;117;3;40;72;0;1319;0
97357;631;631;4;40;72;0;688;0
97458;427;40;1;0;72;0;688;0
97461;600;153;2;41;0;129;1237;0
97463;554;129;3;41;0;0;1237;0
97464;478;478;4;41;0;0;759;0
97568;427;41;1;0;0;0;759;0
97572;599;79;2;50;0;110;1320;0
97573;627;110;3;50;0;0;1320;0
97575;570;570;4;50;0;0;750;0
97677;427;50;1;0;0;0;750;0
97681;590;80;2;43;0;120;1307;0
97682;617;120;3;43;0;0;1307;0
97684;550;550;4;43;0;0;757;0
97785;427;43;1;0;0;0;757;0
97788;597;74;2;37;0;130;1316;0
97790;630;130;3;37;0;0;1316;0
97791;553;553;4;37;0;0;763;0
97894;427;37;1;0;0;0;763;0
97897;603;86;2;28;0;135;1314;0
97899;624;135;3;28;0;0;1314;0
97900;542;542;4;28;0;0;772;0
98004;427;28;1;0;0;0;772;0
98010;612;75;2;40;0;125;1332;0
98013;644;125;3;40;0;0;1332;0
98014;572;572;4;40;0;0;760;0
98111;427;40;1;0;0;0;760;0
98115;600;84;2;49;0;115;1312;0
98117;623;115;3;49;0;0;1312;0
98119;561;561;4;49;0;0;751;0
98218;427;49;1;0;0;0;751;0
98222;591;67;2;41;0;115;1328;0
98223;631;115;3;41;0;0;1328;0
98224;569;569;4;41;0;0;759;0
98328;427;41;1;0;0;0;759;0
98330;599;72;2;49;0;110;1328;0
98331;634;110;3;49;0;0;1328;0
98332;577;577;4;49;0;0;751;0
98437;427;49;1;0;0;0;751;0
98439;591;95;2;43;0;106;1307;0
98441;603;106;3;43;0;0;1307;0
98443;550;550;4;43;0;0;757;0
98545;427;43;1;0;0;0;757;0
98548;597;79;2;38;0;130;1310;0
98549;625;130;3;38;0;0;1310;0
98551;548;548;4;38;0;0;762;0
98653;427;38;1;0;0;0;762;0
98654;602;0;2;0;0;0;762;0
98657;709;123;3;46;84;0;1309;0
98659;639;639;4;46;84;0;670;0
98762;427;46;1;0;84;0;670;0
98765;594;84;2;0;0;0;670;0
98770;617;114;3;32;89;0;1235;0
98772;556;556;4;32;89;0;679;0
98870;427;32;1;0;89;0;679;0
98872;608;89;2;0;0;0;679;0
98876;626;133;3;40;74;0;1232;0
98877;546;546;4;40;74;0;686;0
98981;427;40;1;0;74;0;686;0
98985;600;156;2;45;0;111;1248;0
98987;551;111;3;45;0;0;1248;0
98988;493;493;4;45;0;0;755;0
99090;427;45;1;0;0;0;755;0
99093;595;86;2;45;0;135;1289;0
99095;616;135;3;45;0;0;1289;0
99096;534;534;4;45;0;0;755;0
99196;427;45;1;0;0;0;755;0
99197;595;0;2;0;0;0;755;0
99199;702;119;3;42;81;0;1313;0
99201;636;636;4;42;81;0;677;0
99307;427;42;1;0;81;0;677;0
99311;598;166;2;35;0;106;1251;0
99313;539;106;3;35;0;0;1251;0
99314;486;486;4;35;0;0;765;0
99416;427;35;1;0;0;0;765;0
99419;605;78;2;42;0;132;1313;0
99420;634;132;3;42;0;0;1313;0
99422;555;555;4;42;0;0;758;0
99524;427;42;1;0;0;0;758;0
99526;598;80;2;37;0;132;1309;0
99527;625;132;3;37;0;0;1309;0
99529;546;546;4;37;0;0;763;0
99634;427;37;1;0;0;0;763;0
99637;603;77;2;37;0;145;1304;0
99638;633;145;3;37;0;0;1304;0
99639;541;541;4;37;0;0;763;0
99743;427;37;1;0;0;0;763;0
99745;603;0;2;0;0;0;763;0
99749;710;111;3;45;82;0;1325;0
99750;652;652;4;45;82;0;673;0
99854;427;45;1;0;82;0;673;0
99858;595;160;2;42;0;125;1228;0
99860;542;125;3;42;0;0;1228;0
99861;470;470;4;42;0;0;758;0
99962;427;42;1;0;0;0;758;0
99965;598;95;2;29;0;117;1317;0
99967;610;117;3;29;0;0;1317;0
99969;546;546;4;29;0;0;771;0
100071;427;29;1;0;0;0;771;0
100074;611;76;2;36;0;123;1336;0
100075;642;123;3;36;0;0;1336;0
100076;572;572;4;36;0;0;764;0
100179;427;36;1;0;0;0;764;0
100182;604;89;2;40;0;142;1293;0
100184;622;142;3;40;0;0;1293;0
100186;533;533;4;40;0;0;760;0
100290;427;40;1;0;0;0;760;0
100295;600;80;2;46;0;128;1306;0
100296;627;128;3;46;0;0;1306;0
100298;552;552;4;46;0;0;754;0
100398;427;46;1;0;0;0;754;0
100400;594;0;2;0;0;0;754;0
100403;701;112;3;42;66;0;1334;0
100405;642;642;4;42;66;0;692;0
100505;427;42;1;0;66;0;692;0
100509;598;139;2;35;0;125;1259;0
100510;566;125;3;35;0;0;1259;0
100512;494;494;4;35;0;0;765;0
100615;605;0;2;0;0;0;765;0
100614;427;35;1;0;0;0;765;0
100617;712;109;3;51;71;0;1334;0
100619;656;656;4;51;71;0;678;0
100721;427;51;1;0;71;0;678;0
100723;589;162;2;37;0;122;1228;0
100724;534;122;3;37;0;0;1228;0
100726;465;465;4;37;0;0;763;0
100829;427;37;1;0;0;0;763;0
100832;603;86;2;29;0;117;1331;0
100834;624;117;3;29;0;0;1331;0
100835;560;560;4;29;0;0;771;0
100938;427;29;1;0;0;0;771;0
100940;611;0;2;0;0;0;771;0
100944;652;652;4;36;73;0;691;0
100943;718;119;3;36;73;0;1343;0
101049;427;36;1;0;73;0;691;0
101052;604;143;2;42;0;112;1267;0
101054;568;112;3;42;0;0;1267;0
101055;509;509;4;42;0;0;758;0
101158;427;42;1;0;0;0;758;0
101160;598;74;2;33;0;124;1327;0
101164;631;124;3;33;0;0;1327;0
101165;560;560;4;33;0;0;767;0
101266;427;33;1;0;0;0;767;0
101268;607;0;2;0;0;0;767;0
101273;714;122;3;45;80;0;1320;0
101274;645;645;4;45;80;0;675;0
101374;427;45;1;0;80;0;675;0
101378;595;158;2;39;0;116;1242;0
101380;544;116;3;39;0;0;1242;0
101382;481;481;4;39;0;0;761;0
101483;427;39;1;0;0;0;761;0
101485;601;77;2;42;0;115;1327;0
101486;631;115;3;42;0;0;1327;0
101488;569;569;4;42;0;0;758;0
101591;427;42;1;0;0;0;758;0
101595;598;82;2;32;0;118;1326;0
101598;623;118;3;32;0;0;1326;0
101599;558;558;4;32;0;0;768;0
101700;427;32;1;0;0;0;768;0
101701;608;0;2;0;0;0;768;0
101704;715;121;3;32;80;0;1335;0
101705;647;647;4;32;80;0;688;0
101810;427;32;1;0;80;0;688;0
101813;608;167;2;39;0;122;1240;0
101815;548;122;3;39;0;0;1240;0
101817;479;479;4;39;0;0;761;0
101917;427;39;1;0;0;0;761;0
101919;601;85;2;41;0;112;1323;0
101921;623;112;3;41;0;0;1323;0
101923;564;564;4;41;0;0;759;0
102026;427;41;1;0;0;0;759;0
102028;599;0;2;0;0;0;759;0
102031;706;129;3;37;81;0;1312;0
102032;630;630;4;37;81;0;682;0
102135;427;37;1;0;81;0;682;0
102137;603;81;2;0;0;0;682;0
102139;629;129;3;42;84;0;1227;0
102140;553;553;4;42;84;0;674;0
102244;427;42;1;0;84;0;674;0
102246;598;84;2;0;0;0;674;0
102248;621;125;3;39;71;0;1239;0
102249;549;549;4;39;71;0;690;0
102353;427;39;1;0;71;0;690;0
102357;601;162;2;42;0;124;1233;0
102358;546;124;3;42;0;0;1233;0
102359;475;475;4;42;0;0;758;0
102462;427;42;1;0;0;0;758;0
102464;598;97;2;36;0;102;1323;0
102466;608;102;3;36;0;0;1323;0
102467;559;559;4;36;0;0;764;0
102569;427;36;1;0;0;0;764;0
102571;604;79;2;39;0;136;1310;0
102572;632;136;3;39;0;0;1310;0
102574;549;549;4;39;0;0;761;0
102677;427;39;1;0;0;0;761;0
102680;601;76;2;26;0;114;1345;0
102682;632;114;3;26;0;0;1345;0
102684;571;571;4;26;0;0;774;0
102787;427;26;1;0;0;0;774;0
102791;614;88;2;48;0;119;1319;0
102792;633;119;3;48;0;0;1319;0
102794;567;567;4;48;0;0;752;0
102895;427;48;1;0;0;0;752;0
102899;592;77;2;40;0;131;1304;0
102900;622;131;3;40;0;0;1304;0
102901;544;544;4;40;0;0;760;0
103002;427;40;1;0;0;0;760;0
103005;600;94;2;28;0;127;1311;0
103007;613;127;3;28;0;0;1311;0
103008;539;539;4;28;0;0;772;0
103112;427;28;1;0;0;0;772;0
103116;612;68;2;41;0;108;1355;0
103118;651;108;3;41;0;0;1355;0
103119;596;596;4;41;0;0;759;0
103222;427;41;1;0;0;0;759;0
103224;599;0;2;0;0;0;759;0
103226;706;114;3;52;89;0;1304;0
103228;645;645;4;52;89;0;659;0
103330;427;52;1;0;89;0;659;0
103332;588;169;2;43;0;124;1212;0
103335;526;124;3;43;0;0;1212;0
103336;455;455;4;43;0;0;757;0
103440;427;43;1;0;0;0;757;0
103444;597;81;2;30;0;122;1324;0
103445;623;122;3;30;0;0;1324;0
103446;554;554;4;30;0;0;770;0
103547;427;30;1;0;0;0;770;0
103550;610;73;2;53;0;106;1338;0
103552;644;106;3;53;0;0;1338;0
103553;591;591;4;53;0;0;747;0
103655;427;53;1;0;0;0;747;0
103657;587;88;2;42;0;107;1310;0
103659;606;107;3;42;0;0;1310;0
103660;552;552;4;42;0;0;758;0
103764;427;42;1;0;0;0;758;0
103768;598;68;2;45;0;121;1324;0
103769;637;121;3;45;0;0;1324;0
103771;569;569;4;45;0;0;755;0
103873;427;45;1;0;0;0;755;0
103878;595;89;2;31;0;124;1311;0
103881;542;542;4;31;0;0;769;0
103880;613;124;3;31;0;0;1311;0
103982;427;31;1;0;0;0;769;0
103985;609;89;2;38;0;121;1321;0
103988;627;121;3;38;0;0;1321;0
103989;559;559;4;38;0;0;762;0
104090;427;38;1;0;0;0;762;0
104091;602;0;2;0;0;0;762;0
104095;709;127;3;33;75;0;1327;0
104096;635;635;4;33;75;0;692;0
104202;427;33;1;0;75;0;692;0
104204;607;75;2;0;0;0;692;0
104206;639;110;3;35;75;0;1272;0
104208;582;582;4;35;75;0;690;0
104311;427;35;1;0;75;0;690;0
104314;605;171;2;37;0;117;1240;0
104315;541;117;3;37;0;0;1240;0
104317;477;477;4;37;0;0;763;0
104421;427;37;1;0;0;0;763;0
104424;603;85;2;41;0;128;1309;0
104428;550;550;4;41;0;0;759;0
104426;625;128;3;41;0;0;1309;0
104531;427;41;1;0;0;0;759;0
104532;599;0;2;0;0;0;759;0
104535;706;137;3;47;75;0;1300;0
104536;622;622;4;47;75;0;678;0
104639;427;47;1;0;75;0;678;0
104641;593;75;2;0;0;0;678;0
104643;625;128;3;30;77;0;1243;0
104645;550;550;4;30;77;0;693;0
104750;427;30;1;0;77;0;693;0
104752;610;153;2;39;0;121;1257;0
104753;564;121;3;39;0;0;1257;0
104755;496;496;4;39;0;0;761;0
104859;427;39;1;0;0;0;761;0
104863;601;73;2;39;0;125;1324;0
104864;635;125;3;39;0;0;1324;0
104866;563;563;4;39;0;0;761;0
104969;427;39;1;0;0;0;761;0
104971;601;0;2;0;0;0;761;0
104974;708;121;3;42;79;0;1319;0
104976;640;640;4;42;79;0;679;0
105078;427;42;1;0;79;0;679;0
105080;598;79;2;0;0;0;679;0
105084;626;136;3;40;73;0;1230;0
105085;543;543;4;40;73;0;687;0
105187;427;40;1;0;73;0;687;0
105190;600;149;2;31;0;122;1258;0
105192;558;122;3;31;0;0;1258;0
105194;489;489;4;31;0;0;769;0
105295;427;31;1;0;0;0;769;0
105300;609;71;2;35;0;104;1359;0
105302;645;104;3;35;0;0;1359;0
105303;594;594;4;35;0;0;765;0
105405;427;35;1;0;0;0;765;0
105408;605;89;2;52;0;109;1315;0
105410;623;109;3;52;0;0;1315;0
105411;567;567;4;52;0;0;748;0
105515;427;52;1;0;0;0;748;0
105519;588;79;2;36;0;113;1320;0
105521;616;113;3;36;0;0;1320;0
105522;556;556;4;36;0;0;764;0
105622;427;36;1;0;0;0;764;0
105626;604;90;2;44;0;124;1306;0
105628;621;124;3;44;0;0;1306;0
105630;550;550;4;44;0;0;756;0
105730;427;44;1;0;0;0;756;0
105733;596;92;2;31;0;107;1326;0
105734;611;107;3;31;0;0;1326;0
105735;557;557;4;31;0;0;769;0
105839;427;31;1;0;0;0;769;0
105842;609;65;2;29;0;118;1357;0
105844;651;118;3;29;0;0;1357;0
105846;586;586;4;29;0;0;771;0
105947;427;29;1;0;0;0;771;0
105950;611;76;2;43;0;117;1335;0
105952;578;578;4;43;0;0;757;0
105951;642;117;3;43;0;0;1335;0
106057;427;43;1;0;0;0;757;0
106062;624;123;3;41;0;0;1313;0
106061;597;80;2;41;0;123;1313;0
106064;554;554;4;41;0;0;759;0
106166;427;41;1;0;0;0;759;0
106170;599;81;2;53;0;115;1310;0
106172;625;115;3;53;0;0;1310;0
106174;563;563;4;53;0;0;747;0
106273;427;53;1;0;0;0;747;0
106276;587;86;2;42;0;122;1297;0
106277;608;122;3;42;0;0;1297;0
106278;539;539;4;42;0;0;758;0
106382;427;42;1;0;0;0;758;0
106386;598;82;2;42;0;112;1322;0
106387;623;112;3;42;0;0;1322;0
106388;564;564;4;42;0;0;758;0
106490;427;42;1;0;0;0;758;0
106492;598;0;2;0;0;0;758;0
106494;705;124;3;51;67;0;1316;0
106495;634;634;4;51;67;0;682;0
106598;427;51;1;0;67;0;682;0
106601;589;67;2;0;0;0;682;0
106604;629;138;3;44;70;0;1230;0
106605;544;544;4;44;70;0;686;0
106707;427;44;1;0;70;0;686;0
106710;596;150;2;44;0;130;1232;0
106711;553;130;3;44;0;0;1232;0
106712;476;476;4;44;0;0;756;0
106815;427;44;1;0;0;0;756;0
106818;596;82;2;36;0;138;1300;0
106819;621;138;3;36;0;0;1300;0
106821;536;536;4;36;0;0;764;0
106923;427;36;1;0;0;0;764;0
106925;604;86;2;42;0;106;1330;0
106927;625;106;3;42;0;0;1330;0
106929;572;572;4;42;0;0;758;0
107034;427;42;1;0;0;0;758;0
107036;598;88;2;45;0;130;1295;0
107037;617;130;3;45;0;0;1295;0
107038;540;540;4;45;0;0;755;0
107143;427;45;1;0;0;0;755;0
107147;595;71;2;42;0;110;1332;0
107148;631;110;3;42;0;0;1332;0
107150;574;574;4;42;0;0;758;0
107253;427;42;1;0;0;0;758;0
107255;598;0;2;0;0;0;758;0
107258;705;96;3;41;81;0;1340;0
107260;662;662;4;41;81;0;678;0
107364;427;41;1;0;81;0;678;0
107368;599;144;2;45;0;122;1248;0
107370;562;122;3;45;0;0;1248;0
107371;493;493;4;45;0;0;755;0
107475;427;45;1;0;0;0;755;0
107479;595;75;2;44;0;119;1317;0
107481;627;119;3;44;0;0;1317;0
107483;561;561;4;44;0;0;756;0
107586;427;44;1;0;0;0;756;0
107587;596;0;2;0;0;0;756;0
107589;703;108;3;31;82;0;1335;0
107591;648;648;4;31;82;0;687;0
107698;427;31;1;0;82;0;687;0
107702;609;171;2;42;0;137;1219;0
107704;545;137;3;42;0;0;1219;0
107705;461;461;4;42;0;0;758;0
107807;427;42;1;0;0;0;758;0
107809;598;83;2;35;0;122;1318;0
107811;622;122;3;35;0;0;1318;0
107812;553;553;4;35;0;0;765;0
107919;427;35;1;0;0;0;765;0
107923;605;83;2;45;0;121;1316;0
107925;629;121;3;45;0;0;1316;0
107926;561;561;4;45;0;0;755;0
108030;427;45;1;0;0;0;755;0
108033;595;86;2;47;0;113;1309;0
108034;616;113;3;47;0;0;1309;0
108036;556;556;4;47;0;0;753;0
108140;427;47;1;0;0;0;753;0
108144;593;69;2;47;0;137;1300;0
108145;631;137;3;47;0;0;1300;0
108146;547;547;4;47;0;0;753;0
108250;427;47;1;0;0;0;753;0
108254;593;46;2;36;0;125;1346;0
108255;654;125;3;36;0;0;1346;0
108257;582;582;4;36;0;0;764;0
108360;427;36;1;0;0;0;764;0
108361;604;0;2;0;0;0;764;0
108363;711;125;3;37;74;0;1328;0
108364;639;639;4;37;74;0;689;0
108470;427;37;1;0;74;0;689;0
108474;603;160;2;53;0;115;1235;0
108476;550;115;3;53;0;0;1235;0
108477;488;488;4;53;0;0;747;0
108578;427;53;1;0;0;0;747;0
108582;587;88;2;36;0;120;1303;0
108584;606;120;3;36;0;0;1303;0
108585;539;539;4;36;0;0;764;0
108686;427;36;1;0;0;0;764;0
108687;604;0;2;0;0;0;764;0
108689;711;110;3;51;65;0;1338;0
108691;654;654;4;51;65;0;684;0
108796;427;51;1;0;65;0;684;0
108800;546;105;3;51;0;0;1243;0
108801;494;494;4;51;0;0;749;0
108799;589;150;2;51;0;105;1243;0
108907;427;51;1;0;0;0;749;0
108909;589;70;2;46;0;109;1324;0
108911;626;109;3;46;0;0;1324;0
108912;570;570;4;46;0;0;754;0
109016;427;46;1;0;0;0;754;0
109020;594;98;2;42;0;111;1303;0
109021;603;111;3;42;0;0;1303;0
109023;545;545;4;42;0;0;758;0
109127;427;42;1;0;0;0;758;0
109130;598;80;2;37;0;125;1316;0
109132;625;125;3;37;0;0;1316;0
109134;553;553;4;37;0;0;763;0
109237;427;37;1;0;0;0;763;0
109241;603;91;2;25;0;120;1327;0
109243;619;120;3;25;0;0;1327;0
109244;552;552;4;25;0;0;775;0
109346;427;25;1;0;0;0;775;0
109349;615;98;2;45;0;115;1317;0
109350;624;115;3;45;0;0;1317;0
109351;562;562;4;45;0;0;755;0
109458;427;45;1;0;0;0;755;0
109464;595;79;2;49;0;125;1302;0
109465;623;125;3;49;0;0;1302;0
109467;551;551;4;49;0;0;751;0
109566;427;49;1;0;0;0;751;0
109570;591;60;2;39;0;111;1341;0
109572;638;111;3;39;0;0;1341;0
109573;580;580;4;39;0;0;761;0
109675;427;39;1;0;0;0;761;0
109679;601;89;2;40;0;109;1323;0
109681;619;109;3;40;0;0;1323;0
109683;563;563;4;40;0;0;760;0
109782;427;40;1;0;0;0;760;0
109784;600;93;2;44;0;131;1292;0
109785;614;131;3;44;0;0;1292;0
109786;536;536;4;44;0;0;756;0
109892;427;44;1;0;0;0;756;0
109894;596;0;2;0;0;0;756;0
109898;703;113;3;37;71;0;1335;0
109899;643;643;4;37;71;0;692;0
110000;427;37;1;0;71;0;692;0
110003;603;71;2;0;0;0;692;0
110006;639;118;3;45;74;0;1255;0
110007;574;574;4;45;74;0;681;0
110110;427;45;1;0;74;0;681;0
110114;595;160;2;53;0;126;1216;0
110115;542;126;3;53;0;0;1216;0
110116;469;469;4;53;0;0;747;0
110220;427;53;1;0;0;0;747;0
110224;587;71;2;37;0;125;1314;0
110226;623;125;3;37;0;0;1314;0
110228;551;551;4;37;0;0;763;0
110327;427;37;1;0;0;0;763;0
110329;603;0;2;0;0;0;763;0
110332;710;128;3;31;90;0;1314;0
110334;635;635;4;31;90;0;679;0
110438;427;31;1;0;90;0;679;0
110442;609;156;2;48;0;121;1244;0
110444;560;121;3;48;0;0;1244;0
110445;492;492;4;48;0;0;752;0
110548;427;48;1;0;0;0;752;0
110552;592;76;2;40;0;121;1315;0
110554;623;121;3;40;0;0;1315;0
110555;555;555;4;40;0;0;760;0
110659;427;40;1;0;0;0;760;0
110663;600;85;2;39;0;133;1303;0
110664;622;133;3;39;0;0;1303;0
110666;542;542;4;39;0;0;761;0
110766;427;39;1;0;0;0;761;0
110769;601;97;2;39;0;120;1305;0
110772;544;544;4;39;0;0;761;0
110771;611;120;3;39;0;0;1305;0
110875;427;39;1;0;0;0;761;0
110877;601;30;2;18;0;58;1043;0
110880;678;58;3;18;0;0;1043;0
110881;673;673;4;18;0;0;370;0
110983;427;18;1;0;0;0;370;0
110987;622;10;2;2;0;10;417;0
110988;719;10;3;2;0;0;417;0
110989;762;417;4;2;0;0;0;0
110991;345;0;0;2;0;0;0;0
111091;427;2;1;0;0;0;0;0
111092;638;46;2;16;0;69;354;0
111094;699;69;3;16;0;0;354;0
111095;683;354;4;16;0;0;0;0
111096;329;0;0;16;0;0;0;0
111198;427;16;1;0;0;0;0;0
111200;624;19;2;9;0;28;166;0
111201;712;28;3;9;0;0;166;0
111202;737;166;4;9;0;0;0;0
111204;571;0;0;9;0;0;0;0
111309;427;9;1;0;0;0;0;0
111313;631;37;2;28;0;32;227;0
111314;701;32;3;28;0;0;227;0
111315;722;227;4;28;0;0;0;0
111316;495;0;0;28;0;0;0;0
111419;427;28;1;0;0;0;0;0
111423;612;22;2;14;0;44;205;0
111425;697;44;3;14;0;0;205;0
111426;706;205;4;14;0;0;0;0
111427;501;0;0;14;0;0;0;0
111528;427;14;1;0;0;0;0;0
111531;626;33;2;14;0;46;228;0
111534;707;228;4;14;0;0;0;0
111533;700;46;3;14;0;0;228;0
111535;479;0;0;14;0;0;0;0
111636;427;14;1;0;0;0;0;0
111637;626;0;2;0;0;0;0;0
111639;733;26;3;3;17;0;131;0
111640;760;131;4;3;17;0;0;0
111641;629;0;0;3;17;0;0;0
111745;427;3;1;0;17;0;0;0
111748;637;65;2;24;0;77;385;0
111750;655;385;4;24;0;0;0;0
111749;679;77;3;24;0;0;385;0
111752;270;0;0;24;0;0;0;0
111853;427;24;1;0;0;0;0;0
111855;616;34;2;8;0;49;195;0
111857;693;195;4;8;0;0;0;0
111855;689;49;3;8;0;0;195;0
111858;498;0;0;8;0;0;0;0
111961;427;8;1;0;0;0;0;0
111963;632;28;2;14;0;33;165;0
111964;711;33;3;14;0;0;165;0
111965;731;165;4;14;0;0;0;0
111966;566;0;0;14;0;0;0;0
112072;427;14;1;0;0;0;0;0
112074;626;4;2;4;0;9;57;0
112076;729;9;3;4;0;0;57;0
112077;773;57;4;4;0;0;0;0
112077;716;0;0;4;0;0;0;0
112179;427;4;1;0;0;0;0;0
112181;636;23;2;20;0;37;190;0
112182;720;37;3;20;0;0;190;0
112184;736;190;4;20;0;0;0;0
112185;546;0;0;20;0;0;0;0
112289;427;20;1;0;0;0;0;0
112293;620;15;2;10;0;23;107;0
112294;712;23;3;10;0;0;107;0
112295;742;107;4;10;0;0;0;0
112296;635;0;0;10;0;0;0;0
112398;427;10;1;0;0;0;0;0
112402;688;57;3;25;0;0;304;0
112400;630;49;2;25;0;57;304;0
112403;684;304;4;25;0;0;0;0
112405;380;0;0;25;0;0;0;0
112506;427;25;1;0;0;0;0;0
112510;615;10;2;10;0;24;102;0
112511;712;24;3;10;0;0;102;0
112513;741;102;4;10;0;0;0;0
112514;639;0;0;10;0;0;0;0
112615;427;10;1;0;0;0;0;0
112618;630;31;2;23;0;48;239;0
112619;706;48;3;23;0;0;239;0
112621;711;239;4;23;0;0;0;0
112622;472;0;0;23;0;0;0;0
112725;427;23;1;0;0;0;0;0
112729;617;17;2;7;0;22;95;0
112730;707;22;3;7;0;0;95;0
112731;738;95;4;7;0;0;0;0
112733;643;0;0;7;0;0;0;0
112832;427;7;1;0;0;0;0;0
112835;633;12;2;8;0;17;71;0
112837;728;17;3;8;0;0;71;0
112838;764;71;4;8;0;0;0;0
112839;693;0;0;8;0;0;0;0
112940;427;8;1;0;0;0;0;0
112943;632;11;2;5;0;15;85;0
112944;728;15;3;5;0;0;85;0
112945;766;85;4;5;0;0;0;0
112947;681;0;0;5;0;0;0;0
113050;427;5;1;0;0;0;0;0
113053;635;20;2;12;0;20;102;0
113054;722;20;3;12;0;0;102;0
113056;755;102;4;12;0;0;0;0
113057;653;0;0;12;0;0;0;0
113159;427;12;1;0;0;0;0;0
113161;628;27;2;20;0;37;203;0
113162;708;37;3;20;0;0;203;0
113163;724;203;4;20;0;0;0;0
113164;521;0;0;20;0;0;0;0
113267;427;20;1;0;0;0;0;0
113270;620;17;2;6;0;31;133;0
113272;710;31;3;6;0;0;133;0
113273;732;133;4;6;0;0;0;0
113274;599;0;0;6;0;0;0;0
113377;427;6;1;0;0;0;0;0
113383;705;50;3;15;0;0;311;0
113381;634;36;2;15;0;50;311;0
113384;708;311;4;15;0;0;0;0
113385;397;0;0;15;0;0;0;0
113485;427;15;1;0;0;0;0;0
113486;625;11;2;8;0;33;124;0
113488;721;33;3;8;0;0;124;0
113490;617;0;0;8;0;0;0;0
113489;741;124;4;8;0;0;0;0
113592;427;8;1;0;0;0;0;0
113595;632;35;2;17;0;49;220;0
113596;704;49;3;17;0;0;220;0
113597;708;220;4;17;0;0;0;0
113599;488;0;0;17;0;0;0;0
113699;427;17;1;0;0;0;0;0
113701;623;15;2;11;0;29;145;0
113702;715;29;3;11;0;0;145;0
113704;739;145;4;11;0;0;0;0
113705;594;0;0;11;0;0;0;0
113808;427;11;1;0;0;0;0;0
113811;629;24;2;6;0;30;120;0
113812;712;30;3;6;0;0;120;0
113813;735;120;4;6;0;0;0;0
113814;615;0;0;6;0;0;0;0
113918;427;6;1;0;0;0;0;0
113921;634;60;2;25;0;70;392;0
113922;681;70;3;25;0;0;392;0
113923;664;392;4;25;0;0;0;0
113925;272;0;0;25;0;0;0;0
114027;427;25;1;0;0;0;0;0
114028;615;20;2;8;0;30;107;0
114029;702;30;3;8;0;0;107;0
114030;725;107;4;8;0;0;0;0
114031;618;0;0;8;0;0;0;0
114136;427;8;1;0;0;0;0;0
114138;632;30;2;12;0;56;243;0
114139;709;56;3;12;0;0;243;0
114141;706;243;4;12;0;0;0;0
114142;463;0;0;12;0;0;0;0
114244;427;12;1;0;0;0;0;0
114248;628;30;2;14;0;52;237;0
114249;705;52;3;14;0;0;237;0
114250;706;237;4;14;0;0;0;0
114252;469;0;0;14;0;0;0;0
114352;427;14;1;0;0;0;0;0
114354;626;36;2;19;0;56;263;0
114356;697;56;3;19;0;0;263;0
114358;694;263;4;19;0;0;0;0
114360;431;0;0;19;0;0;0;0
114462;427;19;1;0;0;0;0;0
114466;621;23;2;13;0;28;132;0
114467;705;28;3;13;0;0;132;0
114469;730;132;4;13;0;0;0;0
114470;598;0;0;13;0;0;0;0
114570;427;13;1;0;0;0;0;0
114572;627;19;2;12;0;20;114;0
114574;715;20;3;12;0;0;114;0
114575;748;114;4;12;0;0;0;0
114576;634;0;0;12;0;0;0;0
114678;427;12;1;0;0;0;0;0
114681;628;22;2;15;0;28;165;0
114682;713;28;3;15;0;0;165;0
114684;738;165;4;15;0;0;0;0
114685;573;0;0;15;0;0;0;0
114788;427;15;1;0;0;0;0;0
114790;625;52;2;37;0;82;391;0
114792;680;82;3;37;0;0;391;0
114794;651;391;4;37;0;0;0;0
114795;260;0;0;37;0;0;0;0
114895;427;37;1;0;0;0;0;0
114899;603;24;2;10;0;27;132;0
114901;686;27;3;10;0;0;132;0
114902;712;132;4;10;0;0;0;0
114903;580;0;0;10;0;0;0;0
115002;427;10;1;0;0;0;0;0
115005;630;52;2;30;0;112;440;0
115006;685;112;3;30;0;0;440;0
115008;626;440;4;30;0;0;0;0
115009;186;0;0;30;0;0;0;0
115110;427;30;1;0;0;0;0;0
115112;610;8;2;6;0;13;63;0
115113;709;13;3;6;0;0;63;0
115114;749;63;4;6;0;0;0;0
115115;686;0;0;6;0;0;0;0
115219;427;6;1;0;0;0;0;0
115224;686;62;3;24;0;0;250;0
115223;634;55;2;24;0;62;250;0
115226;677;250;4;24;0;0;0;0
115227;427;0;0;24;0;0;0;0
115329;427;24;1;0;0;0;0;0
115333;616;8;2;5;0;7;56;0
115334;715;7;3;5;0;0;56;0
115335;761;56;4;5;0;0;0;0
115337;705;0;0;5;0;0;0;0
115436;427;5;1;0;0;0;0;0
