Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
800566;798;8;2;0;0;7;63;48567
800568;923;7;3;0;0;0;63;48567
800570;983;63;4;0;0;0;0;48567
800571;920;920;0;0;0;0;0;47647
801574;533;11;1;0;17;29;163;47647
801576;789;17;2;0;0;29;163;47647
801578;905;29;3;0;0;0;163;47647
801580;943;163;4;0;0;0;0;47647
801582;780;780;0;0;0;0;0;46867
802588;533;2;1;0;14;12;65;46867
802590;798;14;2;0;0;12;65;46867
802592;917;12;3;0;0;0;65;46867
802594;972;65;4;0;0;0;0;46867
802597;907;907;0;0;0;0;0;45960
803603;533;7;1;0;17;19;114;45960
803605;793;17;2;0;0;19;114;45960
803607;909;19;3;0;0;0;114;45960
803608;957;114;4;0;0;0;0;45960
803610;843;843;0;0;0;0;0;45117
804610;533;13;1;0;29;43;175;45117
804612;787;29;2;0;0;43;175;45117
804613;891;43;3;0;0;0;175;45117
804615;915;175;4;0;0;0;0;45117
804616;740;740;0;0;0;0;0;44377
805613;533;6;1;0;12;13;80;44377
805616;794;12;2;0;0;13;80;44377
805619;915;13;3;0;0;0;80;44377
805622;969;80;4;0;0;0;0;44377
805626;889;889;0;0;0;0;0;43488
806624;533;11;1;0;18;31;161;43488
806626;789;18;2;0;0;31;161;43488
806628;904;31;3;0;0;0;161;43488
806629;940;161;4;0;0;0;0;43488
806631;779;779;0;0;0;0;0;42709
807637;533;36;1;0;59;91;367;42709
807639;764;59;2;0;0;91;367;42709
807640;838;91;3;0;0;0;367;42709
807642;814;367;4;0;0;0;0;42709
807644;447;447;0;0;0;0;0;42262
808646;533;6;1;0;24;38;131;42262
808649;794;24;2;0;0;38;131;42262
808652;903;38;3;0;0;0;131;42262
808655;932;131;4;0;0;0;0;42262
808657;801;801;0;0;0;0;0;41461
809656;533;22;1;0;16;31;164;41461
809659;778;16;2;0;0;31;164;41461
809662;895;31;3;0;0;0;164;41461
809665;931;164;4;0;0;0;0;41461
809667;767;767;0;0;0;0;0;40694
810669;533;44;1;0;85;108;526;40694
810670;756;85;2;0;0;108;526;40694
810671;804;108;3;0;0;0;526;40694
810674;763;526;4;0;0;0;0;40694
810677;237;237;0;0;0;0;0;40457
811679;533;8;1;0;17;37;140;40457
811680;792;17;2;0;0;37;140;40457
811682;908;37;3;0;0;0;140;40457
811684;938;140;4;0;0;0;0;40457
811686;798;798;0;0;0;0;0;39659
812680;533;7;1;0;23;31;121;39659
812683;793;23;2;0;0;31;121;39659
812685;903;31;3;0;0;0;121;39659
812689;818;818;0;0;0;0;0;38841
812687;939;121;4;0;0;0;0;39659
813685;533;28;1;0;42;121;402;38841
813687;772;42;2;0;0;121;402;38841
813690;863;121;3;0;0;0;402;38841
813692;809;402;4;0;0;0;0;38841
813694;407;407;0;0;0;0;0;38434
814694;533;6;1;0;9;19;87;38434
814696;794;9;2;0;0;19;87;38434
814698;918;19;3;0;0;0;87;38434
814699;966;87;4;0;0;0;0;38434
814701;879;879;0;0;0;0;0;37555
815697;533;27;1;0;49;45;307;37555
815699;773;49;2;0;0;45;307;37555
815702;857;45;3;0;0;0;307;37555
815704;879;307;4;0;0;0;0;37555
815706;572;572;0;0;0;0;0;36983
816697;533;10;1;0;11;27;114;36983
816699;790;11;2;0;0;27;114;36983
816701;912;27;3;0;0;0;114;36983
816703;952;114;4;0;0;0;0;36983
816706;838;838;0;0;0;0;0;36145
817708;533;21;1;0;38;50;286;36145
817711;779;38;2;0;0;50;286;36145
817713;874;50;3;0;0;0;286;36145
817715;891;286;4;0;0;0;0;36145
817718;605;605;0;0;0;0;0;35540
818710;533;6;1;0;11;21;123;35540
818712;794;11;2;0;0;21;123;35540
818714;916;21;3;0;0;0;123;35540
818716;962;123;4;0;0;0;0;35540
818717;839;839;0;0;0;0;0;34701
819721;533;30;1;0;71;115;523;34701
819722;770;71;2;0;0;115;523;34701
819723;832;115;3;0;0;0;523;34701
819725;784;523;4;0;0;0;0;34701
819728;261;261;0;0;0;0;0;34440
820721;533;6;1;0;7;21;74;34440
820723;794;7;2;0;0;21;74;34440
820725;920;21;3;0;0;0;74;34440
820728;966;74;4;0;0;0;0;34440
820730;892;892;0;0;0;0;0;33548
821727;533;7;1;0;20;29;119;33548
821729;793;20;2;0;0;29;119;33548
821731;906;29;3;0;0;0;119;33548
821733;944;119;4;0;0;0;0;33548
821736;825;825;0;0;0;0;0;32723
822739;533;15;1;0;22;37;180;32723
822742;785;22;2;0;0;37;180;32723
822744;896;37;3;0;0;0;180;32723
822747;926;180;4;0;0;0;0;32723
822749;746;746;0;0;0;0;0;31977
823746;533;11;1;0;24;39;186;31977
823748;789;24;2;0;0;39;186;31977
823751;898;39;3;0;0;0;186;31977
823752;926;186;4;0;0;0;0;31977
823755;740;740;0;0;0;0;0;31237
824758;533;22;1;0;28;57;205;31237
824761;778;28;2;0;0;57;205;31237
824762;883;57;3;0;0;0;205;31237
824764;893;205;4;0;0;0;0;31237
824767;688;688;0;0;0;0;0;30549
825768;533;14;1;0;31;48;248;30549
825770;786;31;2;0;0;48;248;30549
825771;888;48;3;0;0;0;248;30549
825773;907;248;4;0;0;0;0;30549
825774;659;659;0;0;0;0;0;29890
826781;533;13;1;0;17;26;177;29890
826783;787;17;2;0;0;26;177;29890
826785;903;26;3;0;0;0;177;29890
826788;944;177;4;0;0;0;0;29890
826790;767;767;0;0;0;0;0;29123
827788;533;7;1;0;16;29;128;29123
827792;910;29;3;0;0;0;128;29123
827790;793;16;2;0;0;29;128;29123
827794;948;128;4;0;0;0;0;29123
827796;820;820;0;0;0;0;0;28303
828799;533;8;1;0;20;16;98;28303
828802;792;20;2;0;0;16;98;28303
828805;905;16;3;0;0;0;98;28303
828806;956;98;4;0;0;0;0;28303
828809;858;858;0;0;0;0;0;27445
829811;533;14;1;0;42;54;245;27445
829814;786;42;2;0;0;54;245;27445
829816;877;54;3;0;0;0;245;27445
829819;890;245;4;0;0;0;0;27445
829824;645;645;0;0;0;0;0;26800
830820;533;6;1;0;20;33;138;26800
830822;794;20;2;0;0;33;138;26800
830825;907;33;3;0;0;0;138;26800
830827;941;138;4;0;0;0;0;26800
830829;803;803;0;0;0;0;0;25997
831827;533;6;1;0;8;16;71;25997
831828;794;8;2;0;0;16;71;25997
831830;919;16;3;0;0;0;71;25997
831831;970;71;4;0;0;0;0;25997
831833;899;899;0;0;0;0;0;25098
832828;533;15;1;0;32;49;237;25098
832829;785;32;2;0;0;49;237;25098
832830;886;49;3;0;0;0;237;25098
832832;904;237;4;0;0;0;0;25098
832835;667;667;0;0;0;0;0;24431
833840;533;7;1;0;19;34;153;24431
833842;793;19;2;0;0;34;153;24431
833844;907;34;3;0;0;0;153;24431
833846;940;153;4;0;0;0;0;24431
833849;787;787;0;0;0;0;0;23644
834842;533;12;1;0;26;30;173;23644
834844;788;26;2;0;0;30;173;23644
834846;895;30;3;0;0;0;173;23644
834848;932;173;4;0;0;0;0;23644
834850;759;759;0;0;0;0;0;22885
835845;533;18;1;0;57;72;342;22885
835847;782;57;2;0;0;72;342;22885
835849;858;72;3;0;0;0;342;22885
835852;853;342;4;0;0;0;0;22885
835854;511;511;0;0;0;0;0;22374
836849;533;31;1;0;59;85;402;22374
836850;769;59;2;0;0;85;402;22374
836852;843;85;3;0;0;0;402;22374
836854;825;402;4;0;0;0;0;22374
836857;423;423;0;0;0;0;0;21951
837858;533;12;1;0;10;27;118;21951
837860;788;10;2;0;0;27;118;21951
837862;911;27;3;0;0;0;118;21951
837863;951;118;4;0;0;0;0;21951
837864;833;833;0;0;0;0;0;21118
838863;533;20;1;0;54;81;395;21118
838866;780;54;2;0;0;81;395;21118
838868;859;81;3;0;0;0;395;21118
838872;845;395;4;0;0;0;0;21118
838873;450;450;0;0;0;0;0;20668
839865;533;6;1;0;19;39;128;20668
839867;794;19;2;0;0;39;128;20668
839869;908;39;3;0;0;0;128;20668
839872;936;128;4;0;0;0;0;20668
839875;808;808;0;0;0;0;0;19860
840870;533;10;1;0;25;43;179;19860
840872;790;25;2;0;0;43;179;19860
840873;898;43;3;0;0;0;179;19860
840875;922;179;4;0;0;0;0;19860
840877;743;743;0;0;0;0;0;19117
841872;533;18;1;0;40;40;219;19117
841874;782;40;2;0;0;40;219;19117
841876;875;40;3;0;0;0;219;19117
841882;902;219;4;0;0;0;0;19117
841885;683;683;0;0;0;0;0;18434
842885;533;16;1;0;49;66;289;18434
842888;784;49;2;0;0;66;289;18434
842890;868;66;3;0;0;0;289;18434
842891;869;289;4;0;0;0;0;18434
842894;580;580;0;0;0;0;0;17854
843897;533;8;1;0;15;28;158;17854
843899;792;15;2;0;0;28;158;17854
843901;910;28;3;0;0;0;158;17854
843903;949;158;4;0;0;0;0;17854
843905;791;791;0;0;0;0;0;17063
844903;533;3;1;0;7;9;43;17063
844905;797;7;2;0;0;9;43;17063
844906;923;9;3;0;0;0;43;17063
844910;981;43;4;0;0;0;0;17063
844912;938;938;0;0;0;0;0;16125
845917;533;11;1;0;36;49;207;16125
845919;789;36;2;0;0;49;207;16125
845921;886;49;3;0;0;0;207;16125
845922;904;207;4;0;0;0;0;16125
845923;697;697;0;0;0;0;0;15428
846932;533;18;1;0;19;37;172;15428
846934;782;19;2;0;0;37;172;15428
846935;896;37;3;0;0;0;172;15428
846936;926;172;4;0;0;0;0;15428
846938;754;754;0;0;0;0;0;14674
847938;533;10;1;0;25;25;133;14674
847939;790;25;2;0;0;25;133;14674
847941;898;25;3;0;0;0;133;14674
847942;940;133;4;0;0;0;0;14674
847944;807;807;0;0;0;0;0;13867
848948;533;7;1;0;3;12;57;13867
848950;793;3;2;0;0;12;57;13867
848952;923;12;3;0;0;0;57;13867
848954;978;57;4;0;0;0;0;13867
848956;921;921;0;0;0;0;0;12946
849961;533;19;1;0;50;47;247;12946
849963;781;50;2;0;0;47;247;12946
849964;864;47;3;0;0;0;247;12946
849965;884;247;4;0;0;0;0;12946
849967;637;637;0;0;0;0;0;12309
850977;533;27;1;0;48;64;313;12309
850979;773;48;2;0;0;64;313;12309
850981;858;64;3;0;0;0;313;12309
850984;861;313;4;0;0;0;0;12309
850987;548;548;0;0;0;0;0;11761
851979;533;19;1;0;18;40;206;11761
851982;781;18;2;0;0;40;206;11761
851985;896;40;3;0;0;0;206;11761
851987;923;206;4;0;0;0;0;11761
851990;717;717;0;0;0;0;0;11044
852995;533;6;1;0;12;21;121;11044
852997;794;12;2;0;0;21;121;11044
853000;915;21;3;0;0;0;121;11044
853001;961;121;4;0;0;0;0;11044
853003;840;840;0;0;0;0;0;10204
854002;533;11;1;0;18;46;158;10204
854004;789;18;2;0;0;46;158;10204
854005;904;46;3;0;0;0;158;10204
854007;925;158;4;0;0;0;0;10204
854009;767;767;0;0;0;0;0;9437
855013;533;30;1;0;54;71;403;9437
855015;770;54;2;0;0;71;403;9437
855017;849;71;3;0;0;0;403;9437
855020;845;403;4;0;0;0;0;9437
855022;442;442;0;0;0;0;0;8995
856030;533;12;1;0;22;29;144;8995
856032;788;22;2;0;0;29;144;8995
856036;899;29;3;0;0;0;144;8995
856038;937;144;4;0;0;0;0;8995
856042;793;793;0;0;0;0;0;8202
857037;533;2;1;0;14;14;80;8202
857039;798;14;2;0;0;14;80;8202
857041;917;14;3;0;0;0;80;8202
857043;970;80;4;0;0;0;0;8202
857045;890;890;0;0;0;0;0;7312
858051;533;0;1;0;8;10;53;7312
858053;800;8;2;0;0;10;53;7312
858054;925;10;3;0;0;0;53;7312
858057;982;53;4;0;0;0;0;7312
858058;929;929;0;0;0;0;0;6383
859059;533;7;1;0;12;27;106;6383
859061;793;12;2;0;0;27;106;6383
859063;914;27;3;0;0;0;106;6383
859065;954;106;4;0;0;0;0;6383
859068;848;848;0;0;0;0;0;5535
860069;533;21;1;0;52;84;423;5535
860070;779;52;2;0;0;84;423;5535
860072;860;84;3;0;0;0;423;5535
860074;843;423;4;0;0;0;0;5535
860076;420;420;0;0;0;0;0;5115
861077;533;18;1;0;35;53;227;5115
861079;782;35;2;0;0;53;227;5115
861082;880;53;3;0;0;0;227;5115
861087;667;667;0;0;0;0;0;4448
861084;894;227;4;0;0;0;0;5115
862080;533;6;1;0;6;13;42;4448
862082;794;6;2;0;0;13;42;4448
862084;921;13;3;0;0;0;42;4448
862086;975;42;4;0;0;0;0;4448
862087;933;933;0;0;0;0;0;3515
863082;533;10;1;0;29;36;126;3515
863084;790;29;2;0;0;36;126;3515
863085;894;36;3;0;0;0;126;3515
863087;925;126;4;0;0;0;0;3515
863090;799;799;0;0;0;0;0;2716
864085;533;13;1;0;24;54;197;2716
864087;787;24;2;0;0;54;197;2716
864089;896;54;3;0;0;0;197;2716
864091;909;197;4;0;0;0;0;2716
864093;712;712;0;0;0;0;0;2004
865099;533;8;1;0;16;30;130;2004
865101;792;16;2;0;0;30;130;2004
865103;909;30;3;0;0;0;130;2004
865105;946;130;4;0;0;0;0;2004
865107;816;816;0;0;0;0;0;1188
866112;533;9;1;0;28;34;130;1188
866114;791;28;2;0;0;34;130;1188
866115;896;34;3;0;0;0;130;1188
866117;929;130;4;0;0;0;0;1188
866119;799;799;0;0;0;0;0;389
867126;533;8;1;0;18;26;142;389
867129;792;18;2;0;0;26;142;389
867132;948;142;4;0;0;0;0;389
867130;907;26;3;0;0;0;142;389
867135;806;389;0;0;0;0;0;0
868140;533;10;1;0;17;20;101;0
868143;790;17;2;0;0;20;101;0
868144;906;20;3;0;0;0;101;0
868145;953;101;4;0;0;0;0;0
868148;852;0;0;0;0;0;0;0
869145;533;32;1;0;54;106;407;0
869148;768;54;2;0;0;106;407;0
869151;847;106;3;0;0;0;407;0
869154;808;407;4;0;0;0;0;0
869157;401;0;0;0;0;0;0;0
870156;533;18;1;0;24;43;200;0
870158;782;24;2;0;0;43;200;0
870160;891;43;3;0;0;0;200;0
870162;915;200;4;0;0;0;0;0
870164;715;0;0;0;0;0;0;0
871169;533;6;1;0;11;19;63;0
871170;794;11;2;0;0;19;63;0
871172;916;19;3;0;0;0;63;0
871174;964;63;4;0;0;0;0;0
871175;901;0;0;0;0;0;0;0
872179;533;3;1;0;17;16;92;0
872182;797;17;2;0;0;16;92;0
872184;913;16;3;0;0;0;92;0
872186;964;92;4;0;0;0;0;0
872188;872;0;0;0;0;0;0;0
873182;533;16;1;0;35;72;264;0
873185;784;35;2;0;0;72;264;0
873187;882;72;3;0;0;0;264;0
873188;877;264;4;0;0;0;0;0
873189;613;0;0;0;0;0;0;0
874187;533;4;1;0;18;24;136;0
874190;796;18;2;0;0;24;136;0
874191;911;24;3;0;0;0;136;0
874192;954;136;4;0;0;0;0;0
874195;818;0;0;0;0;0;0;0
875198;533;10;1;0;14;23;130;0
875201;790;14;2;0;0;23;130;0
875203;909;23;3;0;0;0;130;0
875205;953;130;4;0;0;0;0;0
875207;823;0;0;0;0;0;0;0
876200;533;30;1;0;56;78;321;0
876204;770;56;2;0;0;78;321;0
876209;847;78;3;0;0;0;321;0
876211;836;321;4;0;0;0;0;0
876216;515;0;0;0;0;0;0;0
877203;533;11;1;0;22;22;104;0
877204;789;22;2;0;0;22;104;0
877206;900;22;3;0;0;0;104;0
877208;945;104;4;0;0;0;0;0
877209;841;0;0;0;0;0;0;0
878212;533;18;1;0;41;60;246;0
878214;782;41;2;0;0;60;246;0
878216;874;60;3;0;0;0;246;0
878217;881;246;4;0;0;0;0;0
878219;635;0;0;0;0;0;0;0
879219;533;23;1;0;31;39;217;0
879222;777;31;2;0;0;39;217;0
879224;879;39;3;0;0;0;217;0
879226;907;217;4;0;0;0;0;0
879228;690;0;0;0;0;0;0;0
880225;533;14;1;0;30;35;163;0
880227;786;30;2;0;0;35;163;0
880230;889;35;3;0;0;0;163;0
880234;921;163;4;0;0;0;0;0
880239;758;0;0;0;0;0;0;0
881228;533;28;1;0;40;77;327;0
881231;772;40;2;0;0;77;327;0
881235;855;327;4;0;0;0;0;0
881237;528;0;0;0;0;0;0;0
881233;865;77;3;0;0;0;327;0
882229;533;11;1;0;28;32;166;0
882232;789;28;2;0;0;32;166;0
882234;894;32;3;0;0;0;166;0
882239;929;166;4;0;0;0;0;0
882243;763;0;0;0;0;0;0;0
883228;533;9;1;0;22;31;130;0
883230;791;22;2;0;0;31;130;0
883231;902;31;3;0;0;0;130;0
883232;938;130;4;0;0;0;0;0
883235;808;0;0;0;0;0;0;0
884231;533;15;1;0;31;47;211;0
884233;785;31;2;0;0;47;211;0
884236;907;211;4;0;0;0;0;0
884234;887;47;3;0;0;0;211;0
884237;696;0;0;0;0;0;0;0
885239;533;6;1;0;14;18;102;0
885241;794;14;2;0;0;18;102;0
885242;913;18;3;0;0;0;102;0
885244;962;102;4;0;0;0;0;0
885245;860;0;0;0;0;0;0;0
886244;533;18;1;0;28;31;129;0
886245;782;28;2;0;0;31;129;0
886246;887;31;3;0;0;0;129;0
886249;923;129;4;0;0;0;0;0
886250;794;0;0;0;0;0;0;0
887248;533;6;1;0;8;19;57;0
887250;794;8;2;0;0;19;57;0
887253;919;19;3;0;0;0;57;0
887255;967;57;4;0;0;0;0;0
887257;910;0;0;0;0;0;0;0
888261;533;27;1;0;46;88;314;0
888263;773;46;2;0;0;88;314;0
888265;860;88;3;0;0;0;314;0
888268;525;0;0;0;0;0;0;0
888266;839;314;4;0;0;0;0;0
889276;533;17;1;0;36;55;248;0
889278;783;36;2;0;0;55;248;0
889279;880;55;3;0;0;0;248;0
889281;892;248;4;0;0;0;0;0
889283;644;0;0;0;0;0;0;0
890288;533;5;1;0;3;8;50;0
890290;795;3;2;0;0;8;50;0
890292;925;8;3;0;0;0;50;0
890296;984;50;4;0;0;0;0;0
890297;934;0;0;0;0;0;0;0
891303;533;11;1;0;16;23;101;0
891306;789;16;2;0;0;23;101;0
891309;906;23;3;0;0;0;101;0
891312;950;101;4;0;0;0;0;0
891314;849;0;0;0;0;0;0;0
892316;533;26;1;0;34;59;246;0
892318;774;34;2;0;0;59;246;0
892319;873;59;3;0;0;0;246;0
892321;881;246;4;0;0;0;0;0
892323;635;0;0;0;0;0;0;0
893323;533;10;1;0;9;27;127;0
893324;790;9;2;0;0;27;127;0
893326;914;27;3;0;0;0;127;0
893327;954;127;4;0;0;0;0;0
893329;827;0;0;0;0;0;0;0
894323;533;8;1;0;18;16;132;0
894324;792;18;2;0;0;16;132;0
894325;907;16;3;0;0;0;132;0
894327;958;132;4;0;0;0;0;0
894329;826;0;0;0;0;0;0;0
895335;533;9;1;0;35;32;160;0
895338;791;35;2;0;0;32;160;0
895341;889;32;3;0;0;0;160;0
895344;924;160;4;0;0;0;0;0
895346;764;0;0;0;0;0;0;0
896349;533;1;1;0;8;11;72;0
896353;799;46;2;16;0;68;314;0
896355;886;68;3;16;0;0;314;0
896357;885;314;4;16;0;0;0;0
896359;571;0;0;16;0;0;0;0
897352;533;16;1;0;0;0;0;0
897354;784;19;2;8;0;26;88;0
897356;898;26;3;8;0;0;88;0
897358;939;88;4;8;0;0;0;0
897360;851;0;0;8;0;0;0;0
898366;533;12;1;0;8;10;55;0
898368;788;17;2;7;0;30;111;0
898370;904;30;3;7;0;0;111;0
898372;941;111;4;7;0;0;0;0
898373;830;0;0;7;0;0;0;0
899368;533;7;1;0;0;0;0;0
899370;793;0;2;0;0;0;0;0
899372;926;0;3;0;0;0;0;0
899374;993;0;0;0;0;0;0;0
899373;993;0;4;0;0;0;0;0
900378;533;13;1;0;19;31;170;0
900379;787;19;2;0;0;31;170;0
900381;901;31;3;0;0;0;170;0
900382;937;170;4;0;0;0;0;0
900385;767;0;0;0;0;0;0;0
901387;533;6;1;0;20;33;179;0
901389;794;20;2;0;0;33;179;0
901391;907;33;3;0;0;0;179;0
901393;941;179;4;0;0;0;0;0
901395;762;0;0;0;0;0;0;0
902393;533;11;1;0;32;40;173;0
902394;789;32;2;0;0;40;173;0
902396;890;40;3;0;0;0;173;0
902398;917;173;4;0;0;0;0;0
902400;744;0;0;0;0;0;0;0
903396;533;12;1;0;22;25;87;0
903399;788;22;2;0;0;25;87;0
903400;899;25;3;0;0;0;87;0
903403;941;87;4;0;0;0;0;0
903408;854;0;0;0;0;0;0;0
904394;533;28;1;0;40;54;253;0
904396;772;40;2;0;0;54;253;0
904398;865;54;3;0;0;0;253;0
904400;878;253;4;0;0;0;0;0
904403;625;0;0;0;0;0;0;0
905396;533;12;1;0;19;31;196;0
905398;788;19;2;0;0;31;196;0
905399;902;31;3;0;0;0;196;0
905401;938;196;4;0;0;0;0;0
905404;742;0;0;0;0;0;0;0
906410;533;10;1;0;29;62;246;0
906411;790;29;2;0;0;62;246;0
906413;894;62;3;0;0;0;246;0
906415;899;246;4;0;0;0;0;0
906419;653;0;0;0;0;0;0;0
907413;533;16;1;0;49;69;283;0
907415;784;49;2;0;0;69;283;0
907416;868;69;3;0;0;0;283;0
907418;866;283;4;0;0;0;0;0
907420;583;0;0;0;0;0;0;0
908422;533;7;1;0;17;11;66;0
908424;793;17;2;0;0;11;66;0
908426;909;11;3;0;0;0;66;0
908429;965;66;4;0;0;0;0;0
908430;899;0;0;0;0;0;0;0
909433;533;6;1;0;18;30;101;0
909437;794;18;2;0;0;30;101;0
909439;909;30;3;0;0;0;101;0
909441;946;101;4;0;0;0;0;0
909443;845;0;0;0;0;0;0;0
910435;533;18;1;0;26;31;182;0
910437;782;26;2;0;0;31;182;0
910439;889;31;3;0;0;0;182;0
910442;925;182;4;0;0;0;0;0
910444;743;0;0;0;0;0;0;0
911434;533;6;1;0;11;14;56;0
911436;794;11;2;0;0;14;56;0
911438;916;14;3;0;0;0;56;0
911440;969;56;4;0;0;0;0;0
911442;913;0;0;0;0;0;0;0
912438;533;10;1;0;37;43;184;0
912440;790;37;2;0;0;43;184;0
912442;886;43;3;0;0;0;184;0
912444;910;184;4;0;0;0;0;0
912446;726;0;0;0;0;0;0;0
913443;533;4;1;0;9;7;48;0
913445;796;9;2;0;0;7;48;0
913447;920;7;3;0;0;0;48;0
913449;980;48;4;0;0;0;0;0
913452;932;0;0;0;0;0;0;0
914453;533;11;1;0;16;36;120;0
914456;789;16;2;0;0;36;120;0
914457;906;36;3;0;0;0;120;0
914459;937;120;4;0;0;0;0;0
914461;817;0;0;0;0;0;0;0
915457;533;31;1;0;43;60;270;0
915460;769;43;2;0;0;60;270;0
915462;859;60;3;0;0;0;270;0
915463;866;270;4;0;0;0;0;0
915465;596;0;0;0;0;0;0;0
916472;533;11;1;0;14;27;124;0
916474;789;14;2;0;0;27;124;0
916475;908;27;3;0;0;0;124;0
916477;948;124;4;0;0;0;0;0
916479;824;0;0;0;0;0;0;0
917484;533;13;1;0;31;47;205;0
917485;787;31;2;0;0;47;205;0
917487;889;47;3;0;0;0;205;0
917489;909;205;4;0;0;0;0;0
917491;704;0;0;0;0;0;0;0
918485;533;20;1;0;50;72;336;0
918486;780;50;2;0;0;72;336;0
918488;863;72;3;0;0;0;336;0
918489;858;336;4;0;0;0;0;0
918491;522;0;0;0;0;0;0;0
919487;533;14;1;0;25;52;196;0
919489;786;25;2;0;0;52;196;0
919491;894;52;3;0;0;0;196;0
919493;909;196;4;0;0;0;0;0
919494;713;0;0;0;0;0;0;0
920500;533;24;1;0;50;65;308;0
920502;776;50;2;0;0;65;308;0
920505;859;65;3;0;0;0;308;0
920507;861;308;4;0;0;0;0;0
920509;553;0;0;0;0;0;0;0
921512;533;13;1;0;17;34;144;0
921514;787;17;2;0;0;34;144;0
921516;903;34;3;0;0;0;144;0
921518;936;144;4;0;0;0;0;0
921520;792;0;0;0;0;0;0;0
922524;533;5;1;0;7;26;92;0
922526;795;7;2;0;0;26;92;0
922528;921;26;3;0;0;0;92;0
922530;962;92;4;0;0;0;0;0
922532;870;0;0;0;0;0;0;0
923533;533;16;1;0;41;65;236;0
923537;784;41;2;0;0;65;236;0
923540;876;65;3;0;0;0;236;0
923542;878;236;4;0;0;0;0;0
923545;642;0;0;0;0;0;0;0
924545;533;5;1;0;7;10;52;0
924546;795;7;2;0;0;10;52;0
924548;921;10;3;0;0;0;52;0
924553;926;0;0;0;0;0;0;0
924550;978;52;4;0;0;0;0;0
925549;533;8;1;0;29;50;191;0
925551;792;29;2;0;0;50;191;0
925552;896;50;3;0;0;0;191;0
925555;913;191;4;0;0;0;0;0
925558;722;0;0;0;0;0;0;0
926555;533;3;1;0;12;10;46;0
926556;797;12;2;0;0;10;46;0
926558;918;10;3;0;0;0;46;0
926560;975;46;4;0;0;0;0;0
926562;929;0;0;0;0;0;0;0
927555;533;19;1;0;25;59;218;0
927556;781;25;2;0;0;59;218;0
927558;889;59;3;0;0;0;218;0
927561;897;218;4;0;0;0;0;0
927563;679;0;0;0;0;0;0;0
928569;533;7;1;0;9;12;87;0
928571;793;9;2;0;0;12;87;0
928572;917;12;3;0;0;0;87;0
928574;972;87;4;0;0;0;0;0
928576;885;0;0;0;0;0;0;0
929579;533;17;1;0;37;47;192;0
929581;783;37;2;0;0;47;192;0
929586;899;192;4;0;0;0;0;0
929584;879;47;3;0;0;0;192;0
929589;707;0;0;0;0;0;0;0
930590;533;15;1;0;22;44;183;0
930592;785;22;2;0;0;44;183;0
930594;896;44;3;0;0;0;183;0
930598;919;183;4;0;0;0;0;0
930601;736;0;0;0;0;0;0;0
931595;533;9;1;0;25;46;151;0
931597;791;25;2;0;0;46;151;0
931600;899;46;3;0;0;0;151;0
931602;920;151;4;0;0;0;0;0
931604;769;0;0;0;0;0;0;0
932608;533;4;1;0;9;10;46;0
932611;796;9;2;0;0;10;46;0
932613;920;10;3;0;0;0;46;0
932615;977;46;4;0;0;0;0;0
932616;931;0;0;0;0;0;0;0
933617;533;25;1;0;39;55;273;0
933619;775;39;2;0;0;55;273;0
933620;869;55;3;0;0;0;273;0
933622;881;273;4;0;0;0;0;0
933624;608;0;0;0;0;0;0;0
934618;533;17;1;0;33;55;279;0
934621;783;33;2;0;0;55;279;0
934622;883;55;3;0;0;0;279;0
934625;895;279;4;0;0;0;0;0
934626;616;0;0;0;0;0;0;0
935618;533;12;1;0;23;31;140;0
935621;788;23;2;0;0;31;140;0
935622;898;31;3;0;0;0;140;0
935624;934;140;4;0;0;0;0;0
935626;794;0;0;0;0;0;0;0
936634;533;9;1;0;30;36;175;0
936636;791;30;2;0;0;36;175;0
936639;894;36;3;0;0;0;175;0
936641;925;175;4;0;0;0;0;0
936643;750;0;0;0;0;0;0;0
937643;533;14;1;0;39;59;227;0
937646;786;39;2;0;0;59;227;0
937648;880;59;3;0;0;0;227;0
937650;888;227;4;0;0;0;0;0
937653;661;0;0;0;0;0;0;0
938653;533;10;1;0;28;29;153;0
938656;790;28;2;0;0;29;153;0
938659;895;29;3;0;0;0;153;0
938660;933;153;4;0;0;0;0;0
938663;780;0;0;0;0;0;0;0
939667;533;24;1;0;55;70;318;0
939670;776;55;2;0;0;70;318;0
939672;854;70;3;0;0;0;318;0
939675;851;318;4;0;0;0;0;0
939679;533;0;0;0;0;0;0;0
940667;533;18;1;0;30;45;193;0
940669;782;30;2;0;0;45;193;0
940670;885;45;3;0;0;0;193;0
940671;907;193;4;0;0;0;0;0
940672;714;0;0;0;0;0;0;0
941674;533;10;1;0;19;38;172;0
941676;790;19;2;0;0;38;172;0
941678;904;38;3;0;0;0;172;0
941681;933;172;4;0;0;0;0;0
941683;761;0;0;0;0;0;0;0
942682;533;4;1;0;19;20;101;0
942684;796;19;2;0;0;20;101;0
942686;910;20;3;0;0;0;101;0
942687;957;101;4;0;0;0;0;0
942689;856;0;0;0;0;0;0;0
943690;533;4;1;0;15;13;117;0
943691;796;15;2;0;0;13;117;0
943693;914;13;3;0;0;0;117;0
943696;968;117;4;0;0;0;0;0
943698;851;0;0;0;0;0;0;0
